adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.ifcfilms.com/films/house-of-pleasures,84427,tt1660379,fr,L'Apollonide : Souvenirs de la Maison Close,"A young woman begins a new life at the Apollonide bordello, a high-class brothel in Paris.",3.604863,/dXDFfHUFa0G81qD1BYFX9ETmuM4.jpg,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Arte France', 'id': 6111}, {'name': 'Arte France Cinéma', 'id': 6916}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2011-09-20,0.0,122.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,House of Tolerance,False,6.7,60.0
False,"{'id': 2883, 'name': 'Kill Bill Collection', 'poster_path': '/tf1nUtw3LJGUGv1EFFi23iz6ngr.jpg', 'backdrop_path': '/oCLKNACMNrEf4T1EP6BpMXDl5m1.jpg'}",30000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,393,tt0378194,en,Kill Bill: Vol. 2,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",21.533072,/au9lFA5a2ZnBKCzPbZQf00r7J64.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}, {'name': 'Super Cool ManChu', 'id': 39121}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-04-16,152159461.0,136.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,The bride is back for the final cut.,Kill Bill: Vol. 2,False,7.7,4061.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.invisible-circus.com/,18856,tt0178642,en,The Invisible Circus,"After learning that her sister, Faith (Cameron Diaz), has committed suicide in Portugal, Phoebe (Jordana Brewster), an 18-year-old hippie, decides to uproot from her San Francisco home to travel to Europe. Phoebe hopes to discover and experience the life that led to her sister's death by retracing her footsteps, which eventually leads to Wolf (Christopher Eccleston) -- Faith's boyfriend. However, as Phoebe's journey continues, a series of visions of Faith pushes her mind to the brink.",4.18281,/AdL9HIOtsOhjUBzYmqSqtPvyKDd.jpg,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Industry Entertainment', 'id': 376}, {'name': 'Nicolas Entertainment', 'id': 33306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-02-23,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,"A story of friendship, freedom and fate that could only happen in the Sixties.",The Invisible Circus,False,5.1,14.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,75074,tt1628055,en,Touchback,"A former high-school football star loses his shot at a college scholarship due to a devastating gridiron injury, but gets a second chance at living his dream.",1.609267,/M1jJCflrJXFYHaFko8vDaGIY7W.jpg,"[{'name': 'Freedom Films', 'id': 7706}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-04-13,0.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Touchback,False,5.5,26.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,124582,tt0326963,ja,我出生了，但——小津安二郎传,"An extremely lovely tribute to Ozu, on the 20th anniversary of his death. It uses a combination of footage from vintage films and new material (both interviews and Ozu-related locations) shot by Ozu's long-time camera-man (who came out of retirement to work on this). Surprisingly (or perhaps not), it focuses less on Ozu's accomplishments as a film-maker than on his impact on the lives of the people he worked with..",0.373501,/qPZywiustFcyAA2PQ9x0dmO7ysb.jpg,"[{'name': 'Shochiku Company', 'id': 4641}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1983-10-29,0.0,123.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,"I Lived, But...",False,7.0,1.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,179798,tt0080605,en,Defiance,"Tommy takes up temporary housing in a New York neighborhood plagued by a violent gang called the Souls. Tommy is waiting for his next assignment as a seaman and though he tries to avoid the gang and his neighbors, it does not work. Soon he is battling the Souls and not only changing their attitudes, but the attitudes of his previously intimidated neighbors as well.",2.068784,/j2TWQpH6brsgAYHrYWXHuouozrw.jpg,"[{'name': 'Necta', 'id': 57487}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-03-14,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There comes a time when we have to stand up and be counted. This is the story of one man who did.,Defiance,False,6.2,3.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,30614,tt0038986,en,Strange Impersonation,"A female research scientist conducting experiments on a new anesthetic has a very bad week. Her scheming assistant intentionally scars her face, her almost-fiancee appears to have deserted her and she finds herself being blackmailed by a women she accidentally knocked down with her car. So what is one to do?",0.338774,/gPqxd3dY0ZcZPESizdxpyBeD4f5.jpg,"[{'name': 'W. Lee Wilder Productions', 'id': 15874}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1946-03-16,0.0,68.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Strange Impersonation,False,5.0,1.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,31218,tt1313113,en,The Firm,"Set in the 1980s, Dom is a teenager who finds himself drawn into the charismatic world of football 'casuals,influenced by the firm's top boy, Bex. Accepted by the gang for his fast mouth and sense of humor, Dom soon becomes one the boys. But as Bex and his gang clash with rival firms across the country and the violence spirals out of control, Dom realizes he wants out - until he learns it's not that easy to simply walk away.",2.481581,/2ehC2fJFS8rxeB9sI0OMWwODHHg.jpg,"[{'name': 'Vertigo Films', 'id': 13586}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2009-09-18,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Firm,False,6.2,23.0
False,"{'id': 129626, 'name': 'The Pub Landlord Collection', 'poster_path': '/m3QvPq5j65dKgF0sB7RK6HPdc5k.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",http://thepublandlord.com/,40748,tt0965457,en,"Al Murray, The Pub Landlord - Glass of White Wine for the Lady",Al Murray's Pub Landlord puts the world to rights with his lager fuelled philosophies.,0.003506,/hN4FvhmH8W9bWHS9dz86HkhsfQF.jpg,[],[],2004-11-22,0.0,64.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Al Murray, The Pub Landlord - Glass of White Wine for the Lady",False,0.0,0.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,50177,tt0049224,en,Foreign Intrigue,"Millionaire Victor Danemore, living on the French Riviera, dies suddenly of a heart attack. His secretary, Dave Bishop, wants to know more about his employer's life. Surprisingly, not even his young wife knows anything about her husband's background or how he earned his fortune. Clues lead Bishop to Vienna and Stockholm, where he learns that Danemore was black-mailing people who cooperated with the Nazis during WW2.",0.384574,/2Bb4IyXbxunYK2HBBUFSFyPAE0B.jpg,"[{'name': 'Mandeville', 'id': 7918}, {'name': 'Sheldon Reynolds Productions', 'id': 7919}]",[],1956-07-12,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Foreign Intrigue,False,6.8,2.0
False,"{'id': 174245, 'name': 'Alien Nation Collection', 'poster_path': '/gsP7dt9uUkkdl0bL4kU9o9jeehO.jpg', 'backdrop_path': '/s8TyKSfmSlvaLKTqJLpkCCIiLK8.jpg'}",0,[],,81246,tt0118582,en,Alien Nation: The Udara Legacy,"Matt and George investigate a series of strange occurrences involving newcomers, who are found to be programmed to carry out someone's dirty work. The method by which they are brainwashed dates back to the slave ship's rebellion group, the Udara, who, we discover, Susan was a part of. Susan and George's lives are further disrupted when Buck enrols in the police academy.",0.316642,/gtR7j8bO3NDTnEsTPGMBb1U1OOU.jpg,[],[],1997-07-29,0.0,90.0,[],Released,,Alien Nation: The Udara Legacy,False,5.9,8.0
False,,0,"[{'id': 53, 'name': 'Thriller'}]",,152130,tt2375417,de,Playdate,"A new family moves into the house next door to the Valentine family. While they become fast friends, Emilie Valentine starts to notice bruises and odd behavior from the two sons in the new family. Are they victims of child abuse? Or are there twists and turns to finding out the real reason?",1.312744,/hYoXKn8SUMnJGwAvCSnOAvvCwSB.jpg,[],[],2012-01-01,0.0,82.0,[],Released,,Playdate,False,4.4,8.0
False,,36000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,782,tt0119177,en,Gattaca,"Science fiction drama about a future society in the era of indefinite eugenics where humans are set on a life course depending on their DNA. The young Vincent Freeman is born with a condition that would prevent him from space travel, yet he is determined to infiltrate the GATTACA space program.",12.89312,/gPYtuvhQvP7v5F1Tqt2iQWR3Y7i.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Jersey Films', 'id': 216}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-07,12532777.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'eo', 'name': 'Esperanto'}]",Released,There is no gene for the human spirit.,Gattaca,False,7.5,1846.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,352202,tt4901304,zh,Behemoth - Schwarzer Drache,"Under the sun, the heavenly beauty of grasslands will soon be covered by the raging dust of mines. Facing the ashes and noises caused by heavy mining , the herdsmen have no choice but to leave as the meadow areas dwindle. In the moonlight, iron mines are brightly lit throughout the night. Workers who operate the drilling machines must stay awake. The fight is tortuous, against the machine and against themselves. Meanwhile, coal miners are busy filling trucks with coals. Wearing a coal-dust mask, they become ghostlike creatures. An endless line of trucks will transport all the coals and iron ores to the iron works. There traps another crowd of souls, being baked in hell. In the hospital, time hangs heavy on miners' hands. After decades of breathing coal dust, death is just around the corner. They are living the reality of purgatory, but there will be no paradise.",1.269798,/aoomIXBtZUZgge8qcV0yHmEhIV1.jpg,"[{'name': ""Institut National de l'Audiovisuel (INA)"", 'id': 8171}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2015-09-11,0.0,86.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Behemoth,False,8.5,10.0
False,,0,[],,36516,tt0042809,en,One Way Street,"After stealing a gangster's money and his girlfriend, a doctor heads for a small village in Mexico to hide out.",0.562246,/3obzxaFY4FudUCW3qpAbmDnV2fX.jpg,"[{'name': 'Universal International Pictures (UI)', 'id': 10330}]",[],1950-04-01,0.0,79.0,[],Released,,One Way Street,False,3.8,4.0
False,,0,[],,112033,tt1339529,en,Alles stroomt,"A story on the trials and tribulations of a mother-and-son relationship, which goes downhill after son Damiaan passes his school exams and almost immediately moves into a squat, while his widowed mother Aleid falls for the charms of a skipper and moves in with him just as soon.",0.466287,/nC2i6VjeQZUUQKrSJd8z26dFuvQ.jpg,[],[],2009-10-08,0.0,100.0,[],Released,,Alles stroomt,False,8.0,1.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,48596,tt0318988,en,Ana y los otros,"Twenty-something Ana, now living in Buenos Aires, returns to her native city of Paraná. She meets old school mates, old friends, makes new ones, and starts to rethink her life, and perhaps change her future.",0.214229,/7fsJrCVUVxuHDvgFzDoyqanZt16.jpg,[],"[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",2003-04-21,0.0,80.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Ana and the Others,False,6.3,4.0
False,"{'id': 155474, 'name': 'French Connection Collection', 'poster_path': '/zheN2WhCSS1M8rkjObQGr0dZdvZ.jpg', 'backdrop_path': '/islbdTICsxPE1c3YEFzEc9Wb46p.jpg'}",1800000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,1051,tt0067116,en,The French Connection,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,6.694959,/xwDi4wF0I1L5bSW08Y8GocDGjJP.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': ""D'Antoni Productions"", 'id': 646}, {'name': 'Schine-Moore Productions', 'id': 73950}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-10-09,41158757.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,There are no rules and no holds barred when Popeye cuts loose!,The French Connection,False,7.4,435.0
False,"{'id': 425164, 'name': 'Dragon Ball Z (Movie) Collection', 'poster_path': '/2VMZ1zRFPnUQtQp5K4WRXvDYBjh.jpg', 'backdrop_path': '/7PcbijxTfwi9vjWEfXdS0ReAw8q.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",,39103,tt0142237,ja,Doragon Bōru Zetto: Gekitotsu!! Hyaku-Oku Pawā no Senshi-tachi,Cooler has resurrected himself as a robot and is enslaving the people of New Namek. Goku and the gang must help.,5.46959,/tLP5vpXncuSiF0naVfrcvWH5B0n.jpg,"[{'name': 'Toei Animation', 'id': 5542}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1992-03-07,0.0,46.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Dragon Ball Z: Return of Cooler,False,6.7,100.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,18278,tt1230211,en,Perkins' 14,"Ronald Perkins builds an army of 14 people brainwashed through cult-like methods to protect him from his parents' killers. When Perkins is imprisoned, the police unwittingly unleash his followers on a small town and they've only got one thing on their mind: ""Kill for Mr. Perkins.""",1.18443,/dAIqnudJXutwx9dCu5fhzaBuzx9.jpg,"[{'name': 'After Dark Films', 'id': 3608}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-09,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Years have gone by... not heard from, nor seen. Destined to KILL. Its...",Perkins' 14,False,4.8,17.0
False,"{'id': 218293, 'name': 'Brother Collection', 'poster_path': '/fGThmUWpw5fKjYHMhDGMlqKotJt.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",http://brat2.film.ru/brat1.asp,20992,tt0118767,ru,Брат,"Danila goes to his older brother to start a new life in Petersburg. His brother is a gangster and a killer, and he puts Danila into this criminal world asking him to kill someone.",3.911557,/pake7mT8SMmhbqGz3mN735pwNqD.jpg,"[{'name': 'CTB Film Company', 'id': 318}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1997-01-01,0.0,96.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Brother,False,6.9,54.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,86633,tt0075656,en,The Alien Factor,"A spaceship containing specimens for an intergalactic zoo crashes on Earth near a small back woods town. The specimens escape, and soon town folk are turning up mutilated. Very low budget feature was the first for Baltimore filmmaker Don Dohler.",0.001586,/E8Wvspbubh5chGWQwO20T4OSQi.jpg,"[{'name': 'Cinemagic Inc.', 'id': 13757}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1978-05-12,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Alien Factor,False,3.7,6.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,9099,tt0117608,en,Sgt. Bilko,The army is known for churning out lean mean fighting machines intent on protecting our great nation. Martin is the inexplicable the incorrigible the invicible sgt. Ernie bilko leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.,5.70904,/lP9i3lzCwz8mu8ynuzJJBu4Sa9u.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-03-29,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All he ever wanted was an honest week's pay for an honest day's work.,Sgt. Bilko,False,5.5,96.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",,67750,tt0113224,en,The Grotesque,"Sir Hugo is more interested in reconstructing dinosaur bones than in paying attention to his wife, Lady Harriet. He's not thrilled when daughter Cleo brings home her betrothed, Sidney, who aspires to be a poet. The new butler, Fledge, provides Lady Harriet with the attention she's been missing and then seduces Sidney. Did he have a role in Sidney's disappearance as well?",0.699768,/8Bjet25fIfsORAcu8pH43Ek6K1n.jpg,"[{'name': 'Xingu Films', 'id': 3318}, {'name': 'J&M Entertainment', 'id': 12474}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-09-09,0.0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Grotesque,False,7.0,2.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,121842,tt0162941,de,Echos aus einem düsteren Reich,Documentary examining Bokassa's rule in the Central African Republic using the testimony of witnesses and visits to key sites.,0.731278,/irAkd100YwYGcOUpiKBRDgZGwZc.jpg,[],[],1990-11-28,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Echoes From a Sombre Empire,False,6.8,4.0
False,,0,"[{'id': 27, 'name': 'Horror'}]",http://www.crownintlpictures.com/ostitles.html,67320,tt0069308,en,Stanley,"Tim Ochopee, a shell-shocked Seminole Indian has just returned from a tour of Vietnam. He lives a peaceful life deep in the Everglades with his pet snake Stanley. Upon his return, he finds out his father has passed away. When he learns how he was killed, Tim lets Stanley and his brood loose on the people who've done him wrong, leading to a thrilling climax.",0.040509,/9wgsZTNutYEDkreJ5CLOSNkuRd8.jpg,"[{'name': 'Crown International Pictures', 'id': 1009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1972-05-23,0.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Tim has a pet rattlesnake. When Tim gets mad - Stanley gets deadly!,Stanley,False,5.0,1.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,20781,tt1269734,en,Angel of Death,"In the tradition of Grindhouse, Kill Bill and Sin City, award-winning comic book writer Ed Brubaker (Incognito, The Death of Captain America, Daredevil) teams up with stuntwoman-turned-cult star Zoe Bell (Death Proof, TV's ""Lost"") to deliver a stark, stylish pulp thriller about a very bad girl gone ""good.""",1.938244,/gDn14D7YuK4u2VPVzjg3510yV7C.jpg,"[{'name': 'White Rock Lake Productions', 'id': 6571}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-07-07,0.0,77.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,People die... Get over it.,Angel of Death,False,5.1,19.0
False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,70104,tt0104612,en,A Killer Among Friends,The film tells why a girl was killed by two of her best friends.,0.050606,/bdAmHmC8DetEndSkrlcx5o47mHw.jpg,"[{'name': 'Green/Epstein Productions', 'id': 1192}, {'name': 'Lorimar Television', 'id': 1193}, {'name': 'Bonnie Raskin Productions', 'id': 40462}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1992-12-08,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Killer Among Friends,False,5.5,4.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,353571,tt1639084,en,Tallulah,"Desperate to be rid of her toddler, a dissatisfied Beverly Hills housewife hires a stranger to babysit and ends up getting much more than she bargained for.",4.957457,/zdK8G7LScUHnrnxVKddqBxrR4fN.jpg,"[{'name': 'Ocean Blue Entertainment', 'id': 36434}, {'name': 'Route One Films', 'id': 50482}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-01-23,0.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Life  can be a real mother,Tallulah,False,6.8,203.0
False,,0,[],,71117,tt0332706,ja,Mizu no Onna,"Ryo (UA) personifies water, since whenever something important happens in her life, it rains. She inherits a bathhouse and meets a pyromaniac named Yusaku (Tadanobu Asano of “Electric Dragon 80.000 V,” “Distance”). Their confrontation leads to an inevitable union, just like elements of nature blend together.",0.151743,/3v3cyj7ukt1oZI7oddxLsCoEHwG.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-09-12,0.0,115.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Woman of Water,False,7.7,3.0
False,,19000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,24808,tt0086336,en,Something Wicked This Way Comes,"In a small American town, a diabolical circus arrives, granting wishes for the townsfolk, but twisted as only the esteemed Mr. Dark can make them. Can two young boys overcome the worst the devil himself can deal out?",3.985819,/4p1IDEbMT6bNo2fjomsDfsDHb0y.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Bryna Productions', 'id': 611}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-04-29,5656087.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What would you give a man who could make your deepest dreams come true?,Something Wicked This Way Comes,False,6.6,38.0
False,,0,"[{'id': 37, 'name': 'Western'}]",,78550,tt0054296,en,Seven Ways from Sundown,"Audie Murphy is again the kid who puts on a badge to catch the bad guy, skillfully played by Barry Sullivan. On the way back to town the two develop a curiously close relationship - Sullivan passes up several chances to get away - but in the end Sullivan ""asks for it"" and Murphy obliges.",0.586262,/rfn6bH4kNFzavzi2hDExPch1fwi.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1960-09-25,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He stalked him...fought him...befriended him...but in the end he knew he'd have to kill him !,Seven Ways from Sundown,False,4.4,6.0
False,,8200000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,201749,tt1838603,en,Mr. Morgan's Last Love,"The film centres on a retired, widowed professor  living in Paris who develops a special relationship with a younger French woman.",6.510474,/flvXAKl370GBGycP7nn1c7LjBDi.jpg,"[{'name': 'Senator Film Produktion', 'id': 191}, {'name': 'Bavaria Pictures', 'id': 16937}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2013-08-22,0.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,It's never too late to love life again.,Mr. Morgan's Last Love,False,6.9,95.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,32043,tt0099710,en,The Guardian,The idyllic lives of Phil and Kate seem complete when they select the winsome young Camilla as a live-in nanny for their newborn child. But the lovely young Camilla s not what she appears to be.,7.444848,/yjJcKN50qUr8rCgDsaXkuGuc4Jp.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-04-27,17037887.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Tonight, while the world is asleep... an ancient evil is about to awaken.",The Guardian,False,5.3,32.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,412363,tt5991206,he,Laavor et hakir,"Michal is 32 years old. She became religious 12 years ago, and only now is she getting married. A month before the wedding, while checking out the catering for the event, the groom has a change of heart and the wedding is called off. Michal feels she’s unable to go back to ordinary life, to the usual course of matchmaking. She feels this is the moment to change something very basic in her personality. A simple belief that God is good and sweet; that He wants to give and is only waiting for her to wish it. Michal goes on a month-long journey lasting up to the planned wedding day: “I have the venue, the dress, the apartment; God can easily come up with my groom.”",1.235839,/oc2rXZ5IgNceS836R9RbaRJqNsH.jpg,[],"[{'iso_3166_1': 'IL', 'name': 'Israel'}]",2017-05-12,0.0,110.0,"[{'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,30 days. 1 wedding. No Groom.,The Wedding Plan,False,6.0,6.0
False,,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",,192936,tt0287839,en,Frank Herbert's Children of Dune,"Under Paul ‘Muad'Dib’ Atreides' rule as Emperor, the planet Arrakis has enjoyed a renaissance. However, the revolution that Muad'dib inspired has transformed into a brutal jihad that has plunged all of humanity into a bitter, neverending cycle of interstellar war. Now a conspiracy on Arrakis threatens to rob Muad'Dib of his throne and his life.",3.636791,/1WrnKQ7CXBc666ddLH8cOIBtuGR.jpg,"[{'name': 'New Amsterdam Entertainment', 'id': 572}, {'name': 'Blixa Film Productktion', 'id': 573}, {'name': 'Hallmark Entertainment', 'id': 4056}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2003-03-25,0.0,248.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Born to rule an empire. Destined to tear it apart. The saga of Dune is far from over...,Frank Herbert's Children of Dune,False,6.8,61.0
False,,0,[],,28604,tt0097717,en,Lauderdale,"""Porky"" style teen comedy with plenty of gross out jokes and nudity. A nerd and his out-of-control friend chase a dream girl to a beach on Florida where all the expected carrying on occurs.",1.5338,/3owX5g86KzOqEf1EPQYmIKWAqn4.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-01-01,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Lauderdale,False,1.7,3.0
False,,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.fandango.it/scheda.php/it/l-ultimo-terrestre/579,73869,tt2006781,it,L'ultimo terrestre,The story of the latest week on the earth before the announce of the landing of an extraterrestrial society on earth seen by the eyes of a misogynist man with only the desire solitude and routine.,0.478151,/o3boBUJMVO3Funyg6tYRbmncZyo.jpg,"[{'name': 'Fandango', 'id': 2441}, {'name': 'Rai Cinema', 'id': 2683}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2011-09-09,0.0,100.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The Last Man on Earth,False,5.5,5.0
